Unique ID,ID,Monomer 1,Monomer 2,Orientation,Rot ID,Axis,Angle,Dist.,CCSD(T)/CBS,CCSD(T)/haTZ,CCSD/haTZ,CCSD/CBS,MP2/CBS,MP2/haTZ,MP2/aTZ,MP2/aQZ,HF/haTZ,HF/aTZ,HF/aQZ,SAPT2+/aDZ Elst,SAPT2+/aDZ Exch,SAPT2+ Ind,SAPT2+/aDZ Disp,SAPT2+/aDZ Tot
119,2,Water,MeOH,,B,z,-30,0.95,-4.73779,-4.32964,-3.93961,-4.34776,-4.76079,-4.35264,-4.42182,-4.62907,-1.98307,-1.9931,-2.01984,-8.29816,10.18019,-2.73221,-3.40393,-4.25412
120,2,Water,MeOH,,B,z,30,0.95,-5.40024,-5.03845,-4.7661,-5.12789,-5.4598,-5.09801,-5.15251,-5.34703,-3.55833,-3.56729,-3.60727,-9.21379,10.27288,-3.13513,-2.83084,-4.90688
121,2,Water,MeOH,,B,z,-30,1,-4.73438,-4.40065,-4.06853,-4.40226,-4.73587,-4.40213,-4.46094,-4.62992,-2.41098,-2.41605,-2.43984,-6.71877,7.16277,-1.99883,-2.81103,-4.36586
122,2,Water,MeOH,,B,z,30,1,-5.40026,-5.10251,-4.87444,-5.17219,-5.43595,-5.13819,-5.18364,-5.34468,-3.8732,-3.87789,-3.91386,-7.63605,7.2515,-2.31119,-2.32926,-5.025
123,2,Water,MeOH,,B,z,-30,1.05,-4.54806,-4.2774,-3.99624,-4.2669,-4.53727,-4.26661,-4.31613,-4.45185,-2.59652,-2.59736,-2.61602,-5.50364,5.02632,-1.47125,-2.32592,-4.27449
124,2,Water,MeOH,,B,z,30,1.05,-5.20694,-4.96397,-4.7743,-5.01727,-5.22774,-4.98478,-5.02243,-5.15351,-3.94826,-3.94949,-3.97884,-6.40235,5.10778,-1.71608,-1.92071,-4.93136
125,2,Water,MeOH,,B,z,-30,1.1,-4.2601,-4.04193,-3.80511,-4.02328,-4.24346,-4.02529,-4.06651,-4.17439,-2.62658,-2.62384,-2.63706,-4.5603,3.5186,-1.08999,-1.92789,-4.05958
126,2,Water,MeOH,,B,z,30,1.1,-4.9048,-4.7081,-4.55137,-4.74807,-4.91715,-4.72046,-4.7514,-4.85647,-3.87308,-3.87153,-3.89345,-5.42809,3.59087,-1.28398,-1.58868,-4.70987
127,3,Water,MeNH2,,,,,0.7,4.13146,5.21955,5.97928,4.89119,3.51067,4.59876,4.46864,3.89744,9.84921,9.82206,9.78087,-38.5541,73.15783,-22.14424,-9.58303,2.87644
128,3,Water,MeNH2,,,,,0.8,-3.89599,-3.15423,-2.54366,-3.28542,-4.24526,-3.5035,-3.61665,-3.98659,0.33828,0.31091,0.29544,-25.27274,39.79065,-11.98807,-6.41396,-3.88412
129,3,Water,MeNH2,,,,,0.9,-6.60471,-6.0956,-5.62372,-6.13282,-6.78036,-6.27126,-6.36847,-6.61035,-3.52644,-3.55215,-3.56106,-16.80907,21.46705,-6.64582,-4.359,-6.34684
130,3,Water,MeNH2,,,,,0.95,-6.95829,-6.53323,-6.1234,-6.54846,-7.07786,-6.6528,-6.74166,-6.94079,-4.34455,-4.36823,-4.37954,-13.83938,15.73617,-4.99549,-3.60921,-6.7079
131,3,Water,MeNH2,,,,,1,-6.94447,-6.5887,-6.23521,-6.59098,-7.02341,-6.66764,-6.74807,-6.91298,-4.73049,-4.75159,-4.76517,-11.48094,11.52081,-3.77794,-2.9944,-6.73247
132,3,Water,MeNH2,,,,,1.05,-6.70156,-6.40398,-6.10101,-6.39858,-6.75289,-6.45531,-6.5275,-6.66376,-4.83176,-4.85001,-4.86415,-9.60107,8.42452,-2.87429,-2.49054,-6.54138
133,3,Water,MeNH2,,,,,1.1,-6.32514,-6.07689,-5.81867,-6.06692,-6.35841,-6.11015,-6.17449,-6.28627,-4.75055,-4.76585,-4.77877,-8.09441,6.15222,-2.19977,-2.07644,-6.21839
134,3,Water,MeNH2,,A,y,-30,0.7,1.36404,2.27908,2.99694,2.0819,0.94029,1.85533,1.7385,1.26501,6.58804,6.56317,6.53467,-31.44469,55.20869,-14.95039,-7.90475,0.90886
135,3,Water,MeNH2,,A,y,30,0.7,1.37237,2.28964,3.01275,2.09548,0.944,1.86127,1.74312,1.26912,6.64054,6.61542,6.58696,-31.50065,55.23504,-14.88138,-7.92811,0.9249
136,3,Water,MeNH2,,A,y,-30,0.8,-4.27927,-3.67899,-3.13526,-3.73554,-4.46859,-3.86831,-3.96685,-4.26149,-0.60077,-0.62293,-0.63377,-19.59179,28.40523,-7.75009,-5.16757,-4.10423
137,3,Water,MeNH2,,A,y,30,0.8,-4.27364,-3.67259,-3.12582,-3.72688,-4.46572,-3.86467,-3.96392,-4.25857,-0.56883,-0.59101,-0.60179,-19.60338,28.39449,-7.70725,-5.18034,-4.09648
138,3,Water,MeNH2,,A,y,-30,0.9,-5.81351,-5.41065,-5.01305,-5.41591,-5.87808,-5.47521,-5.55655,-5.74845,-3.25555,-3.27309,-3.28736,-12.54415,14.50095,-4.13602,-3.42574,-5.60496
139,3,Water,MeNH2,,A,y,30,0.9,-5.80646,-5.40375,-5.00439,-5.4071,-5.87282,-5.47011,-5.55157,-5.74329,-3.23291,-3.2502,-3.26442,-12.53818,14.48184,-4.10947,-3.4333,-5.59911
140,3,Water,MeNH2,,A,y,-30,0.95,-5.85838,-5.52628,-5.18989,-5.52198,-5.88922,-5.55713,-5.63047,-5.78665,-3.73243,-3.74765,-3.76328,-10.17578,10.33553,-3.05388,-2.8005,-5.69464
141,3,Water,MeNH2,,A,y,30,0.95,-5.85028,-5.51859,-5.18084,-5.51254,-5.88262,-5.55092,-5.62418,-5.78016,-3.71227,-3.72714,-3.74272,-10.16597,10.31687,-3.03296,-2.80633,-5.68839
142,3,Water,MeNH2,,A,y,-30,1,-5.65925,-5.38548,-5.10257,-5.37634,-5.66934,-5.39557,-5.46138,-5.58789,-3.8964,-3.9094,-3.9243,-8.33698,7.3565,-2.27109,-2.29549,-5.54706
143,3,Water,MeNH2,,A,y,30,1,-5.65014,-5.37695,-5.093,-5.36619,-5.66151,-5.38832,-5.45388,-5.58018,-3.87793,-3.89055,-3.9054,-8.32513,7.33964,-2.25457,-2.29997,-5.54003
144,3,Water,MeNH2,,A,y,-30,1.05,-5.32248,-5.09714,-4.86042,-5.08577,-5.32061,-5.09527,-5.1539,-5.2556,-3.86351,-3.87437,-3.88699,-6.89898,5.22929,-1.70122,-1.88617,-5.25708
145,3,Water,MeNH2,,A,y,30,1.05,-5.31258,-5.08789,-4.85035,-5.07505,-5.3118,-5.0871,-5.14541,-5.24691,-3.84625,-3.85673,-3.86931,-6.88623,5.21483,-1.68815,-1.88944,-5.24899
146,3,Water,MeNH2,,A,y,-30,1.1,-4.91661,-4.73155,-4.53443,-4.71949,-4.90958,-4.72452,-4.7762,-4.8574,-3.71208,-3.72071,-3.73041,-5.76492,3.71321,-1.28376,-1.55348,-4.88895
147,3,Water,MeNH2,,A,y,30,1.1,-4.90618,-4.72174,-4.52396,-4.7084,-4.90009,-4.71565,-4.76698,-4.84802,-3.69576,-3.70405,-3.71372,-5.75196,3.70124,-1.27339,-1.55589,-4.88
148,3,Water,MeNH2,,A,z,-30,0.7,1.63187,2.59134,3.32183,2.36235,1.24639,2.20587,2.076,1.58369,6.96192,6.93729,6.9072,-32.13063,56.87831,-15.40789,-8.31825,1.02154
149,3,Water,MeNH2,,A,z,30,0.7,2.10504,3.05438,3.80966,2.86032,1.57188,2.52122,2.40634,1.91162,7.72981,7.70102,7.67188,-32.6468,58.34551,-15.76483,-8.14308,1.7908
150,3,Water,MeNH2,,A,z,-30,0.8,-4.27211,-3.6316,-3.07862,-3.71914,-4.43546,-3.79494,-3.90815,-4.21747,-0.51952,-0.54431,-0.55491,-20.14103,29.47504,-8.02349,-5.45942,-4.1489
151,3,Water,MeNH2,,A,z,30,0.8,-4.17986,-3.56114,-2.985,-3.60372,-4.44755,-3.82882,-3.92603,-4.23052,-0.18219,-0.20881,-0.21589,-20.49192,30.10821,-8.20087,-5.31979,-3.90436
152,3,Water,MeNH2,,A,z,-30,0.9,-5.96783,-5.53199,-5.12753,-5.56337,-6.0147,-5.57886,-5.67327,-5.87624,-3.35933,-3.38007,-3.3933,-12.9886,15.15706,-4.3107,-3.62845,-5.77069
153,3,Water,MeNH2,,A,z,30,0.9,-5.96621,-5.5544,-5.12982,-5.54163,-6.08378,-5.67197,-5.75259,-5.94787,-3.16063,-3.1824,-3.19145,-13.18684,15.40774,-4.38476,-3.52775,-5.69161
154,3,Water,MeNH2,,A,z,-30,0.95,-6.06449,-5.70349,-5.36133,-5.72232,-6.08085,-5.71985,-5.80463,-5.97051,-3.89806,-3.91589,-3.93057,-10.58091,10.84237,-3.19631,-2.9693,-5.90415
155,3,Water,MeNH2,,A,z,30,0.95,-6.05802,-5.71918,-5.35836,-5.6972,-6.13206,-5.79322,-5.86641,-6.02474,-3.71424,-3.73352,-3.74479,-10.7127,10.99473,-3.23916,-2.88397,-5.8411
156,3,Water,MeNH2,,A,z,-30,1,-5.90191,-5.60346,-5.31583,-5.61428,-5.90027,-5.60182,-5.6772,-5.81208,-4.10786,-4.12258,-4.13662,-8.71003,7.74386,-2.38815,-2.43697,-5.79129
157,3,Water,MeNH2,,A,z,30,1,-5.87565,-5.5965,-5.29153,-5.57068,-5.92077,-5.64161,-5.70789,-5.83588,-3.92108,-3.93804,-3.9497,-8.78324,7.83393,-2.40948,-2.36508,-5.72388
158,3,Water,MeNH2,,A,z,-30,1.05,-5.58929,-5.34344,-5.10302,-5.34887,-5.57808,-5.33223,-5.39853,-5.5073,-4.10763,-4.11914,-4.13091,-7.24575,5.5228,-1.79807,-2.00438,-5.5254
159,3,Water,MeNH2,,A,z,30,1.05,-5.53599,-5.30622,-5.04965,-5.27942,-5.56292,-5.33314,-5.39283,-5.49554,-3.9087,-3.9234,-3.93378,-7.26816,5.57476,-1.80508,-1.94549,-5.44397
160,3,Water,MeNH2,,A,z,-30,1.1,-5.19774,-4.99603,-4.79617,-4.99788,-5.18345,-4.98174,-5.03929,-5.12636,-3.97812,-3.98632,-3.99516,-6.08988,3.93402,-1.36427,-1.65266,-5.17279
161,3,Water,MeNH2,,A,z,30,1.1,-5.11614,-4.92743,-4.71243,-4.90114,-5.13247,-4.94376,-4.99698,-5.07877,-3.7634,-3.77578,-3.78397,-6.06873,3.96274,-1.36201,-1.60436,-5.07235
162,3,Water,MeNH2,,B,y,-30,0.7,4.78106,5.81852,6.58789,5.55043,4.22571,5.26317,5.11941,4.58522,10.55886,10.53005,10.48853,-31.6771,63.10809,-18.39698,-8.87709,4.15692
163,3,Water,MeNH2,,B,y,30,0.7,4.85803,5.90651,6.68784,5.63937,4.28782,5.3363,5.19005,4.65073,10.74555,10.71691,10.67489,-31.62692,63.37391,-18.5086,-8.99177,4.24663
164,3,Water,MeNH2,,B,y,-30,0.8,-2.76392,-2.07242,-1.47341,-2.16491,-3.0506,-2.3591,-2.48099,-2.81665,1.41195,1.38553,1.37048,-20.20148,33.31526,-9.69551,-5.88958,-2.47131
165,3,Water,MeNH2,,B,y,30,0.8,-2.7442,-2.04345,-1.43549,-2.13624,-3.04104,-2.34029,-2.46453,-2.80441,1.51422,1.48797,1.47236,-20.17163,33.46285,-9.75321,-5.97503,-2.43703
166,3,Water,MeNH2,,B,y,-30,0.9,-5.2864,-4.81894,-4.36778,-4.83524,-5.41428,-4.94683,-5.0477,-5.26439,-2.30614,-2.32933,-2.34061,-13.11677,17.43812,-5.24137,-3.97095,-4.89096
167,3,Water,MeNH2,,B,y,30,0.9,-5.29148,-4.81656,-4.35858,-4.8335,-5.42583,-4.95091,-5.05395,-5.27388,-2.24897,-2.27204,-2.28373,-13.09525,17.51655,-5.27017,-4.03333,-4.88221
168,3,Water,MeNH2,,B,y,-30,0.95,-5.61952,-5.23191,-4.84445,-5.23206,-5.69928,-5.31167,-5.40234,-5.57961,-3.10934,-3.1303,-3.14358,-10.68929,12.58685,-3.89207,-3.27152,-5.26603
169,3,Water,MeNH2,,B,y,30,0.95,-5.63052,-5.23617,-4.84273,-5.23708,-5.71528,-5.32093,-5.41371,-5.59383,-3.0662,-3.08715,-3.10084,-10.67068,12.643,-3.91234,-3.32489,-5.26492
170,3,Water,MeNH2,,B,y,-30,1,-5.61813,-5.29619,-4.96544,-5.28737,-5.66499,-5.34306,-5.42394,-5.56932,-3.50853,-3.52695,-3.54124,-8.7893,9.07209,-2.90855,-2.70241,-5.32817
171,3,Water,MeNH2,,B,y,30,1,-5.63243,-5.3044,-4.9684,-5.29643,-5.68308,-5.35505,-5.438,-5.5859,-3.47574,-3.49432,-3.50903,-8.77323,9.11188,-2.92281,-2.74804,-5.3322
172,3,Water,MeNH2,,B,y,-30,1.05,-5.41293,-5.14592,-4.86506,-5.13207,-5.43796,-5.17095,-5.24265,-5.36128,-3.64379,-3.65955,-3.6731,-7.29547,6.52901,-2.18745,-2.23711,-5.19102
173,3,Water,MeNH2,,B,y,30,1.05,-5.42883,-5.15627,-4.87081,-5.14337,-5.45665,-5.18409,-5.25781,-5.37867,-3.61869,-3.63477,-3.64876,-7.28161,6.55724,-2.19749,-2.27618,-5.19805
174,3,Water,MeNH2,,B,y,-30,1.1,-5.09083,-4.86997,-4.63263,-4.85349,-5.10292,-4.88206,-4.94527,-5.04126,-3.61103,-3.62414,-3.63562,-6.11303,4.69259,-1.65596,-1.85603,-4.93243
175,3,Water,MeNH2,,B,y,30,1.1,-5.10716,-4.88128,-4.63992,-4.8658,-5.12126,-4.89538,-4.96053,-5.05848,-3.59173,-3.60528,-3.61719,-6.10112,4.71241,-1.66301,-1.88943,-4.94115
176,3,Water,MeNH2,,B,z,-30,0.7,4.79595,5.75517,6.47753,5.51831,4.29724,5.25646,5.15033,4.64974,10.18311,10.16968,10.15213,-29.75828,59.90752,-17.30601,-8.52639,4.31684
177,3,Water,MeNH2,,B,z,30,0.7,4.87002,5.99325,6.8942,5.77097,4.24105,5.36428,5.20293,4.63915,11.73065,11.69832,11.68007,-32.46148,65.76022,-19.0612,-9.94372,4.29383
178,3,Water,MeNH2,,B,z,-30,0.8,-2.75368,-2.12764,-1.56981,-2.19585,-2.99988,-2.37385,-2.46116,-2.77187,1.08094,1.06898,1.07073,-19.21182,31.5212,-9.07966,-5.63918,-2.40946
179,3,Water,MeNH2,,B,z,30,0.8,-2.74316,-1.97945,-1.27304,-2.03674,-3.08082,-2.31712,-2.4602,-2.81876,2.31257,2.2819,2.28245,-20.40841,34.7956,-10.07455,-6.70316,-2.39051
180,3,Water,MeNH2,,B,z,-30,0.9,-5.29186,-4.87743,-4.46034,-4.87477,-5.39595,-4.98152,-5.05119,-5.25086,-2.59236,-2.60183,-2.60267,-12.66909,16.45531,-4.89849,-3.79063,-4.90289
181,3,Water,MeNH2,,B,z,30,0.9,-5.29618,-4.76739,-4.23003,-4.75882,-5.45561,-4.92683,-5.05005,-5.28618,-1.61367,-1.64065,-1.6446,-13.02854,18.20874,-5.44986,-4.57755,-4.84721
182,3,Water,MeNH2,,B,z,-30,0.95,-5.63731,-5.29838,-4.94146,-5.2804,-5.69976,-5.36082,-5.42164,-5.58428,-3.37968,-3.38705,-3.39145,-10.4154,11.86598,-3.63734,-3.11867,-5.30543
183,3,Water,MeNH2,,B,z,30,0.95,-5.63314,-5.1883,-4.72409,-5.16893,-5.73668,-5.29184,-5.40532,-5.60086,-2.49853,-2.52352,-2.53293,-10.5206,13.12829,-4.04557,-3.79677,-5.23464
184,3,Water,MeNH2,,B,z,-30,1,-5.64906,-5.37231,-5.06879,-5.34554,-5.68441,-5.40766,-5.45977,-5.59236,-3.7666,-3.77146,-3.77791,-8.64301,8.54578,-2.71956,-2.57076,-5.38756
185,3,Water,MeNH2,,B,z,30,1,-5.62991,-5.25416,-4.85533,-5.23109,-5.69412,-5.31837,-5.42279,-5.58514,-2.96657,-2.98975,-3.00277,-8.56974,9.44519,-3.02151,-3.15584,-5.3019
186,3,Water,MeNH2,,B,z,-30,1.05,-5.4569,-5.23195,-4.97528,-5.20022,-5.47553,-5.25058,-5.29435,-5.40188,-3.89206,-3.89428,-3.90089,-7.24162,6.14676,-2.04729,-2.12375,-5.26591
187,3,Water,MeNH2,,B,z,30,1.05,-5.41833,-5.10048,-4.7595,-5.07736,-5.456,-5.13814,-5.23428,-5.36835,-3.15982,-3.18141,-3.19537,-7.04616,6.78074,-2.27066,-2.6277,-5.16379
188,3,Water,MeNH2,,B,z,-30,1.1,-5.14783,-4.96611,-4.75016,-4.93188,-5.15716,-4.97543,-5.01138,-5.09794,-3.85108,-3.85072,-3.85614,-6.12537,4.41627,-1.55192,-1.75849,-5.01951
189,3,Water,MeNH2,,B,z,30,1.1,-5.08768,-4.81881,-4.52852,-4.79739,-5.10827,-4.8394,-4.92789,-5.03758,-3.1761,-3.19615,-3.20897,-5.84895,4.85797,-1.7173,-2.19196,-4.90024
190,4,Water,Peptide,,,,,0.7,3.80067,5.00713,5.66673,4.46027,3.62834,4.8348,4.72602,4.06975,9.04341,9.02923,8.97787,-37.27157,75.12805,-22.57506,-11.03286,4.24855
191,4,Water,Peptide,,,,,0.8,-4.79296,-3.95831,-3.39985,-4.23451,-4.82185,-3.98719,-4.08364,-4.52206,-0.74631,-0.76123,-0.78883,-24.51845,40.69288,-12.2321,-7.71803,-3.77571
192,4,Water,Peptide,,,,,0.9,-7.73161,-7.13372,-6.68713,-7.28503,-7.66818,-7.07029,-7.15373,-7.46381,-4.6769,-4.69045,-4.72048,-16.5024,21.92408,-6.83702,-5.47015,-6.88549
193,4,Water,Peptide,,,,,0.95,-8.13241,-7.62215,-7.22902,-7.73928,-8.04231,-7.53205,-7.6084,-7.87311,-5.49594,-5.50788,-5.54071,-13.70994,16.07673,-5.16736,-4.62447,-7.42503
194,4,Water,Peptide,,,,,1,-8.13705,-7.70257,-7.35934,-7.79382,-8.03092,-7.59645,-7.66547,-7.89047,-5.87284,-5.88272,-5.91527,-11.49829,11.78151,-3.93213,-3.91459,-7.5635
195,4,Water,Peptide,,,,,1.05,-7.89294,-7.52519,-7.22763,-7.59537,-7.77934,-7.4116,-7.47309,-7.66231,-5.95852,-5.96613,-5.99497,-9.73701,8.62895,-3.01252,-3.31981,-7.44038
196,4,Water,Peptide,,,,,1.1,-7.50107,-7.19186,-6.93547,-7.24468,-7.38636,-7.07716,-7.13113,-7.28836,-5.85674,-5.86203,-5.88496,-8.32351,6.31724,-2.32382,-2.82198,-7.15206
197,4,Water,Peptide,,A,y,-30,0.7,1.40257,2.43996,3.11825,2.08087,1.30071,2.33809,2.24224,1.68105,6.51384,6.50272,6.46275,-31.04587,58.48962,-15.72675,-9.47367,2.24334
198,4,Water,Peptide,,A,y,30,0.7,1.40801,2.45322,3.14115,2.09593,1.30805,2.35327,2.25721,1.69128,6.601,6.59012,6.54935,-31.16324,58.54864,-15.58878,-9.53477,2.26186
199,4,Water,Peptide,,A,y,-30,0.8,-5.03258,-4.32444,-3.79059,-4.49874,-4.98891,-4.28076,-4.36323,-4.73767,-1.27898,-1.28805,-1.31819,-19.58098,30.22874,-8.25942,-6.51657,-4.12822
200,4,Water,Peptide,,A,y,30,0.8,-5.03283,-4.31945,-3.77953,-4.49291,-4.98609,-4.27271,-4.35525,-4.73296,-1.22514,-1.23393,-1.26475,-19.6415,30.26569,-8.18985,-6.5628,-4.12846
201,4,Water,Peptide,,A,y,-30,0.9,-6.9045,-6.40628,-6.00374,-6.50196,-6.78991,-6.29168,-6.36224,-6.62364,-4.19245,-4.19909,-4.23264,-12.80578,15.5608,-4.49565,-4.53854,-6.27918
202,4,Water,Peptide,,A,y,30,0.9,-6.90808,-6.40644,-6.0002,-6.50183,-6.79059,-6.28896,-6.35962,-6.62299,-4.16071,-4.16705,-4.20075,-12.84003,15.58545,-4.45959,-4.57233,-6.28649
203,4,Water,Peptide,,A,y,-30,0.95,-7.02235,-6.60517,-6.25968,-6.67687,-6.89351,-6.47632,-6.54078,-6.75769,-4.7318,-4.73716,-4.76796,-10.53094,11.15322,-3.35813,-3.79865,-6.5345
204,4,Water,Peptide,,A,y,30,0.95,-7.02686,-6.60698,-6.25861,-6.6785,-6.89541,-6.47552,-6.54011,-6.75846,-4.70793,-4.71296,-4.74364,-10.55731,11.17331,-3.33184,-3.82719,-6.54302
205,4,Water,Peptide,,A,y,-30,1,-6.85618,-6.50867,-6.21397,-6.56148,-6.72276,-6.37526,-6.43337,-6.61126,-4.93011,-4.93412,-4.95921,-8.76159,7.99099,-2.52902,-3.18644,-6.48607
206,4,Water,Peptide,,A,y,30,1,-6.86094,-6.51156,-6.21465,-6.56403,-6.7253,-6.37593,-6.43418,-6.61295,-4.91238,-4.91607,-4.94087,-8.78205,8.00733,-2.50967,-3.21045,-6.49485
207,4,Water,Peptide,,A,y,-30,1.05,-6.52309,-6.23533,-5.9853,-6.27306,-6.39201,-6.10425,-6.15579,-6.30002,-4.91051,-4.91319,-4.93136,-7.37249,5.72402,-1.92032,-2.67793,-6.24671
208,4,Water,Peptide,,A,y,30,1.05,-6.52803,-6.23883,-5.9871,-6.2763,-6.39499,-6.10579,-6.15753,-6.30233,-4.89751,-4.89987,-4.91771,-7.3884,5.73738,-1.90591,-2.69853,-6.25547
209,4,Water,Peptide,,A,y,-30,1.1,-6.10104,-5.86366,-5.65256,-5.88994,-5.97674,-5.73936,-5.78433,-5.90047,-4.75634,-4.7577,-4.76932,-6.27027,4.10068,-1.4701,-2.25557,-5.89525
210,4,Water,Peptide,,A,y,30,1.1,-6.106,-5.86739,-5.655,-5.89361,-5.97998,-5.74137,-5.78659,-5.90316,-4.74693,-4.748,-4.7593,-6.28266,4.11136,-1.45923,-2.27212,-5.90265
211,4,Water,Peptide,,A,z,-30,0.7,1.61107,2.57615,3.12821,2.16313,1.51208,2.47716,2.38568,1.86694,5.71002,5.69626,5.66383,-30.40233,58.51167,-17.1459,-8.79491,2.16853
212,4,Water,Peptide,,A,z,30,0.7,5.35048,6.64916,7.5505,6.25182,5.2004,6.49908,6.38113,5.67469,12.66236,12.65211,12.59562,-35.0811,67.16558,-14.02465,-11.45594,6.60389
213,4,Water,Peptide,,A,z,-30,0.8,-4.88487,-4.22321,-3.76921,-4.43088,-4.85725,-4.19558,-4.27418,-4.62167,-1.81,-1.82186,-1.8465,-19.44427,30.43462,-9.03153,-6.00836,-4.04954
214,4,Water,Peptide,,A,z,30,0.8,-2.84907,-1.96971,-1.28441,-2.16377,-2.80348,-1.92413,-2.02213,-2.4919,2.44519,2.43757,2.39479,-21.87564,35.57075,-7.51121,-7.96004,-1.77614
215,4,Water,Peptide,,A,z,-30,0.9,-6.83155,-6.36167,-6.00855,-6.47844,-6.73559,-6.2657,-6.33141,-6.5785,-4.57275,-4.58186,-4.61368,-12.8478,15.7508,-4.93259,-4.16854,-6.19813
216,4,Water,Peptide,,A,z,30,0.9,-5.81074,-5.20879,-4.70494,-5.30689,-5.67893,-5.07698,-5.15941,-5.4744,-2.04001,-2.04476,-2.07948,-14.0908,18.68255,-4.1525,-5.55519,-5.11594
217,4,Water,Peptide,,A,z,-30,0.95,-6.98418,-6.58883,-6.28212,-6.67747,-6.87262,-6.47726,-6.53651,-6.74395,-5.06417,-5.07163,-5.10276,-10.6121,11.3175,-3.69164,-3.48573,-6.47197
218,4,Water,Peptide,,A,z,30,0.95,-6.28145,-5.78546,-5.35743,-5.85341,-6.13417,-5.63819,-5.71335,-5.96805,-3.11855,-3.12176,-3.1488,-11.47724,13.49222,-3.11953,-4.64564,-5.7502
219,4,Water,Peptide,,A,z,-30,1,-6.8489,-6.51874,-6.25447,-6.58463,-6.73079,-6.40063,-6.45325,-6.62496,-5.22663,-5.23212,-5.25881,-8.86628,8.12588,-2.7857,-2.92233,-6.44843
220,4,Water,Peptide,,A,z,30,1,-6.37108,-5.96418,-5.60241,-6.00931,-6.22023,-5.81333,-5.88112,-6.08505,-3.72861,-3.73025,-3.74892,-9.4462,9.72088,-2.35912,-3.88951,-5.97395
221,4,Water,Peptide,,A,z,-30,1.05,-6.54257,-6.26926,-6.04312,-6.31642,-6.42467,-6.15137,-6.19711,-6.3372,-5.17991,-5.18322,-5.20343,-7.49176,5.83049,-2.11963,-2.45613,-6.23703
222,4,Water,Peptide,,A,z,30,1.05,-6.21831,-5.88512,-5.5808,-5.91399,-6.07181,-5.73862,-5.79901,-5.96143,-4.01855,-4.01869,-4.02986,-7.856,6.9871,-1.79566,-3.25867,-5.92323
223,4,Water,Peptide,,A,z,-30,1.1,-6.14301,-5.91839,-5.72606,-5.95067,-6.02978,-5.80517,-5.84407,-5.95716,-5.00471,-5.00571,-5.01929,-6.39876,4.18213,-1.62647,-2.07002,-5.91312
224,4,Water,Peptide,,A,z,30,1.1,-5.9189,-5.64602,-5.39117,-5.66405,-5.78165,-5.50876,-5.56182,-5.69114,-4.09383,-4.09261,-4.0979,-6.60096,5.0111,-1.37541,-2.73184,-5.69712
225,4,Water,Peptide,,B,y,-30,0.7,4.07888,5.27457,5.95936,4.76367,3.87082,5.06651,4.95845,4.30742,9.32303,9.30758,9.25485,-34.70998,72.2125,-21.91762,-10.87306,4.71184
226,4,Water,Peptide,,B,y,30,0.7,4.0709,5.28615,5.99119,4.77594,3.85638,5.07164,4.96169,4.30041,9.49188,9.47622,9.42343,-34.87539,72.50507,-21.85242,-11.03871,4.73855
227,4,Water,Peptide,,B,y,-30,0.8,-4.47137,-3.64367,-3.07841,-3.90611,-4.52666,-3.69896,-3.79253,-4.23003,-0.48066,-0.49505,-0.52606,-22.84835,38.89684,-11.83314,-7.58513,-3.36977
228,4,Water,Peptide,,B,y,30,0.8,-4.4549,-3.61145,-3.02774,-3.87119,-4.51496,-3.67151,-3.76674,-4.21232,-0.31178,-0.32623,-0.35708,-22.95712,39.17737,-11.82364,-7.72889,-3.33228
229,4,Water,Peptide,,B,y,-30,0.9,-7.40476,-6.81274,-6.36876,-6.96078,-7.36094,-6.76892,-6.84796,-7.15895,-4.43046,-4.44144,-4.47563,-15.40108,20.8474,-6.59063,-5.35986,-6.50417
230,4,Water,Peptide,,B,y,30,0.9,-7.38355,-6.77858,-6.31868,-6.92365,-7.34286,-6.73788,-6.81855,-7.13611,-4.28119,-4.29212,-4.32637,-15.46992,21.08318,-6.59928,-5.48021,-6.46623
231,4,Water,Peptide,,B,y,-30,0.95,-7.8106,-7.30657,-6.91862,-7.42265,-7.73742,-7.23339,-7.30497,-7.57038,-5.25983,-5.26839,-5.30489,-12.80759,15.24792,-4.97161,-4.52353,-7.05482
232,4,Water,Peptide,,B,y,30,0.95,-7.79015,-7.27442,-6.87186,-7.38759,-7.71938,-7.20365,-7.27692,-7.54814,-5.12288,-5.13138,-5.16794,-12.86015,15.4565,-4.98262,-4.63191,-7.01819
233,4,Water,Peptide,,B,y,-30,1,-7.8235,-7.39571,-7.0593,-7.48709,-7.73202,-7.30423,-7.3684,-7.59357,-5.64704,-5.65303,-5.68848,-10.75311,11.14654,-3.77555,-3.82321,-7.20532
234,4,Water,Peptide,,B,y,30,1,-7.80446,-7.36632,-7.01657,-7.45471,-7.71478,-7.27664,-7.3425,-7.57269,-5.52265,-5.52857,-5.56402,-10.79144,11.32744,-3.78679,-3.92112,-7.17191
235,4,Water,Peptide,,B,y,-30,1.05,-7.59008,-7.22914,-6.93934,-7.30028,-7.4891,-7.12816,-7.18506,-7.37392,-5.74273,-5.74622,-5.77724,-9.11604,8.14432,-2.88637,-3.23849,-7.09659
236,4,Water,Peptide,,B,y,30,1.05,-7.57283,-7.20263,-6.90072,-7.27092,-7.47307,-7.10286,-7.16155,-7.35471,-5.63046,-5.63384,-5.66482,-9.14195,8.29893,-2.89678,-3.32681,-7.06661
